,id,course_id,course_type,category,start_date,end_date,duration,start_tsp,end_tsp
107,10623,course-v1:TsinghuaX+yunnan10610224X+2017_T1,0,philosophy,2017-03-22,2017-06-22,92,1490140800,1498089600
108,4003,course-v1:bdschool+00034237+2015_T2,0,computer,2015-12-15,2016-01-15,31,1450137600,1452816000
109,7710,course-v1:MichiganX+SW521x+1T2017,0,economics,2017-01-13,2018-01-30,382,1484265600,1517270400
110,2231,course-v1:TsinghuaX+10610193X+__2015__T2_,0,history,2015-09-07,2016-07-15,312,1441584000,1468540800
111,8853,course-v1:dongguan+zhiye048+20161223,0,engineering,2016-12-23,2017-04-23,121,1482451200,1492905600
112,6738,course-v1:test101+test101+2016_T1,0,computer,2015-01-01,2015-04-01,90,1420070400,1427846400
114,3498,course-v1:HAUNU+PHY001+2015_T2,0,engineering,2016-03-11,2016-07-29,140,1457654400,1469750400
116,9209,course-v1:UPValenciaX+ISC101.4x+1T2017,0,philosophy,2017-01-31,2018-01-31,365,1485820800,1517356800
117,8208,course-v1:WageningenX+NUTR103+3T2016,0,math,2016-12-06,2017-05-08,153,1480982400,1494201600
118,3384,course-v1:gxun+00701032X+2015_T2,0,biology,2015-09-20,2015-12-20,91,1442707200,1450569600
121,11139,course-v1:UQx+Denial101x+2T2017,0,foreign language,2017-05-30,2017-10-10,133,1496102400,1507593600
122,6520,course-v1:HIT+SPOC-1+2016-2,0,medicine,2016-06-28,2016-11-22,147,1467072000,1479772800
123,12223,course-v1:SDJTU+110267+2017_T2,0,electrical,2017-06-28,2017-06-29,1,1498608000,1498694400
124,4220,course-v1:TsinghuaX-yzu+10610193X+2015_T2,0,economics,2015-09-14,2017-01-15,489,1442188800,1484438400
125,6019,course-v1:skillchina_TsinghuaX+THU00022X+2016_T1,0,economics,2016-04-12,2016-06-12,61,1460419200,1465689600
126,12321,course-v1:CPVS+CPVS-homework_xueqianxiaoban16ji+20170712,0,economics,2017-07-12,2017-08-31,50,1499817600,1504137600
127,11214,course-v1:JLU+30640014X+161721,0,electrical,2017-04-03,2017-09-02,152,1491177600,1504310400
128,6347,course-v1:SDUx+sd01020140+2016_T2,0,biology,2016-09-13,2016-11-29,77,1473724800,1480377600
132,7673,course-v1:GalileoX+CET001X+3T2016,0,biology,2017-01-16,2018-01-16,365,1484524800,1516060800
133,10411,course-v1:RITx+PM9004x+3T2017,0,social science,2015-01-01,2018-12-12,1441,1420070400,1544572800
134,1628,course-v1:TsinghuaX+10430494X+2014_T2,0,literature,2015-06-18,2016-06-18,366,1434585600,1466208000
135,5578,course-v1:liaoningX+LNA20140000024+01,0,business,2016-03-01,2016-06-30,121,1456790400,1467244800
137,2794,course-v1:gznu10663+ustcXLB05203a+2015_T2,0,physics,2015-08-17,2017-02-10,543,1439769600,1486684800
138,8455,course-v1:ustcX+USTC001+2016_2017,0,medicine,2016-02-22,2016-04-25,63,1456099200,1461542400
139,9063,course-v1:CPVS+CPVS-LY002+2016_T2,0,math,2016-12-30,2017-02-28,60,1483056000,1488240000
142,1638,course-v1:TsinghuaX+20440333_2014X+2014_T2,0,economics,2015-06-18,2016-06-18,366,1434585600,1466208000
144,8702,course-v1:HBUE+ZB3121+2016-T2,0,math,2017-02-01,2017-12-31,333,1485907200,1514678400
145,3481,course-v1:MITx-cug+15_390x1+2015_T2,0,physics,2015-01-01,2016-12-10,709,1420070400,1481328000
146,7101,course-v1:RWTHx+CA101+3T2016,0,computer,2016-10-17,2017-02-05,111,1476662400,1486252800
147,7486,course-v1:TsinghuaX+40600093X+2016_T2,0,computer,2016-09-21,2017-01-15,116,1474416000,1484438400
148,3994,course-v1:bdschool+10800032+2015_T2,0,math,2015-01-15,2016-01-15,365,1421280000,1452816000
149,11875,course-v1:xjtu+MLMD100514+2017_T2,0,education,2017-06-09,2017-07-30,51,1496966400,1501372800
152,6650,course-v1:Microsoft+CLD215x+2T2016,0,history,2016-07-11,2016-12-30,172,1468195200,1483056000
153,10332,course-v1:hit+123456+2017_T1,0,social science,2017-02-20,2017-07-20,150,1487548800,1500508800
154,754,NJU/10430484_2015X/2015_T1,0,social science,2016-09-01,2017-01-07,128,1472688000,1483747200
155,7706,course-v1:HKPolyUx+HTM533x+3T2017,0,biology,2015-01-01,2017-11-12,1046,1420070400,1510444800
156,8898,course-v1:dongguan+zhiye046+20161223,0,biology,2016-12-23,2017-04-23,121,1482451200,1492905600
157,10480,course-v1:CQUMOOC+0002-StructuralMechanics+2017_T1,0,social science,2017-04-01,2017-12-31,274,1491004800,1514678400
160,3475,course-v1:TsinghuaX-cug+80512073X+2015_T2,0,physics,2015-01-01,2016-10-31,669,1420070400,1477872000
161,9012,course-v1:dongguan+zhiye012+20161223,0,history,2016-12-23,2017-04-23,121,1482451200,1492905600
162,6975,course-v1:RiceX+PHYS102.1x+3T2016,0,business,2016-09-01,2017-09-01,365,1472688000,1504224000
163,2154,course-v1:TsinghuaX+30240243X+_2015_T2,0,economics,2015-07-15,2016-07-15,366,1436918400,1468540800
164,8881,course-v1:dongguan+zhongshen012+20161223,0,economics,2016-12-23,2017-04-23,121,1482451200,1492905600
165,7454,course-v1:NSU_TsinghuaX+00510888X+2016_T2,0,economics,2016-02-28,2016-06-16,109,1456617600,1466035200
168,3412,course-v1:TsinghuaX+10421065X+2015_T2,0,engineering,2015-09-01,2015-12-01,91,1441065600,1448928000
169,1502,course-v1:TsinghuaX+MOOC101+2014_T2,0,history,2015-06-02,2017-03-11,648,1433203200,1489190400
170,6579,course-v1:zhongrongxin+fw0122016_7+2016_7,0,economics,2016-07-04,2017-04-30,300,1467590400,1493510400
171,10514,course-v1:CQUMOOC+0008-SocialPsychology+2017_T1,0,chemistry,2017-04-01,2017-12-31,274,1491004800,1514678400
172,7623,course-v1:SDUx+sd010201402+2016--T2,0,business,2016-10-18,2017-01-03,77,1476748800,1483401600
175,7479,course-v1:UTPermianBasin+SOCI101x+3T2016,0,business,2016-09-15,2017-03-15,181,1473897600,1489536000
176,9299,course-v1:ynu_TsinghuaX+80000822X+2017_T1,0,art,2017-01-09,2017-07-15,187,1483920000,1500076800
177,7929,course-v1:IMFx+DSLx+3T2016,0,philosophy,2016-11-09,2016-12-07,28,1478649600,1481068800
178,9240,course-v1:UC3Mx+ECO.1x+1T2017,0,art,2017-03-07,2017-05-02,56,1488844800,1493683200
179,7407,course-v1:ycxy_SDUx+131000110+2016_T2,0,literature,2016-09-01,2016-12-01,91,1472688000,1480550400
180,4244,course-v1:Collegeofart+ZB4017+2016-T1,0,education,2015-12-10,2016-05-01,143,1449705600,1462060800
182,12178,course-v1:xuetangx+credittest7+2017_T1,0,computer,2017-01-01,2017-10-01,273,1483228800,1506816000
184,7910,course-v1:CQU+CHEM10000+2016-T2,0,foreign language,2016-09-30,2017-01-15,107,1475193600,1484438400
185,10621,course-v1:IMFx+FPP.1x_AR+2T2017,0,education,2017-05-10,2017-06-21,42,1494374400,1498003200
186,7782,course-v1:NEU+CS102+2016_T2,0,art,2016-09-23,2017-01-01,100,1474588800,1483228800
187,10499,course-v1:UAMx+SegAlim201x+1T2017,0,economics,2017-03-28,2017-10-03,189,1490659200,1506988800
188,8195,course-v1:hnit_TsinghuaX+20220053X+2016_T2,0,literature,2016-02-22,2016-06-19,118,1456099200,1466294400
189,8041,course-v1:yunnan_TsinghuaX+10450034_2X+2016_T2,0,engineering,2016-10-14,2017-01-14,92,1476403200,1484352000
190,10700,course-v1:365dx+CS77+2017_T1,0,social science,2017-03-30,2017-05-31,62,1490832000,1496188800
191,10750,course-v1:Microsoft+CLD209.2x+2T2017,0,computer,2017-04-01,2017-06-30,90,1491004800,1498780800
192,10832,course-v1:TsinghuaX+huds_00740043X+2017_T1,0,engineering,2017-05-01,2018-05-01,365,1493596800,1525132800
193,3389,course-v1:sicau+00740113X+2015_T2,0,foreign language,2015-09-01,2015-12-01,91,1441065600,1448928000
194,6891,course-v1:DavidsonNext+Phy_APccx+2T2016,0,engineering,2016-07-29,2017-07-31,367,1469750400,1501459200
196,7130,course-v1:guangxi_SDUx+sd010201402+2016_T2,0,economics,2016-08-25,2016-11-25,92,1472083200,1480032000
197,8674,course-v1:tjmv_TsinghuaX+00310222X+2016_T2,0,math,2016-12-01,2017-02-28,89,1480550400,1488240000
198,5964,course-v1:JLU+00691153X+151621,0,education,2016-04-25,2016-09-03,131,1461542400,1472860800
200,10541,course-v1:UPValenciaX+BMI101x+2T2017,0,medicine,2017-06-27,2018-06-27,365,1498521600,1530057600
202,10048,course-v1:MISiSx+18.11x+1T2017,0,social science,2017-04-01,2017-07-15,105,1491004800,1500076800
203,11082,course-v1:shandongjiaotongUniversity+070409+2016-2017-1,0,math,2017-03-06,2017-07-21,137,1488758400,1500595200
204,5487,course-v1:TsinghuaX+70510773X+2016_T1,0,computer,2016-04-11,2017-03-30,353,1460332800,1490832000
206,11928,course-v1:Microsoft+DEV238x+3T2017,0,math,2015-01-01,2017-10-31,1034,1420070400,1509408000
208,5481,course-v1:ycit_TsinghuaX+20440333X+2016_T1,0,medicine,2016-02-01,2016-06-23,143,1454284800,1466640000
209,608,SDSZ/15_390x/2015_T1,0,math,2015-03-01,2015-05-29,89,1425168000,1432857600
211,10162,course-v1:USMx+CC615x+3T2017,0,literature,2015-01-01,2017-11-29,1063,1420070400,1511913600
212,788,ThtfSEM/THTF_2_02/2015_04,0,computer,2016-08-12,2017-06-30,322,1470960000,1498780800
214,10851,course-v1:MITx+18.01.1x+2T2017,0,biology,2017-06-07,2017-08-30,84,1496793600,1504051200
216,3466,course-v1:TsinghuaX-cug+00701032X+2015_T2,0,foreign language,2015-03-16,2016-07-21,493,1426464000,1469059200
217,10189,course-v1:xuetangX+345+2017_T2,0,engineering,2017-02-20,2017-12-31,314,1487548800,1514678400
218,8557,course-v1:61969_TsinghuaX+40670453X+2016_T2,0,physics,2016-11-18,2017-05-18,181,1479427200,1495065600
219,5333,course-v1:liaoningX+LNA20150000052+01,0,social science,2016-09-03,2017-01-15,134,1472860800,1484438400
221,7821,course-v1:JLU+310306+161711,0,math,2016-10-14,2017-03-12,149,1476403200,1489276800
223,10356,course-v1:TsinghuaX+cfxy80512073X+2017_T1,0,history,2017-03-08,2018-04-08,396,1488931200,1523145600
224,5262,course-v1:qpzd+sjpx+2016_T1,0,engineering,2017-01-01,2017-06-30,180,1483228800,1498780800
225,10154,course-v1:BUx+QD504x+3T2017,0,computer,2015-01-01,2017-12-18,1082,1420070400,1513555200
226,7950,course-v1:MichiganX+GL101x+1T2017,0,computer,2017-03-06,2017-05-01,56,1488758400,1493596800
229,7578,course-v1:W3Cx+CSS.0x+1T2016,0,math,2016-11-07,2016-12-26,49,1478476800,1482710400
230,7788,course-v1:edX+VideoX+3T2016,0,computer,2016-09-23,2017-09-29,371,1474588800,1506643200
231,494,JXUFE/CS166/2014_T1,0,medicine,2015-01-01,2016-01-01,365,1420070400,1451606400
236,8892,course-v1:dongguan+zhiye042+20161223,0,philosophy,2016-12-23,2017-04-23,121,1482451200,1492905600
237,6559,course-v1:zhongrongxin+fw004+2016_7,0,computer,2016-07-01,2017-04-30,303,1467331200,1493510400
240,10373,course-v1:TsinghuaX+CAU10610224X_05+2017_T1,0,literature,2017-03-14,2017-07-31,139,1489449600,1501459200
241,9323,course-v1:Wharton+MarketingAnalytics101x+1T2017,0,economics,2017-01-30,2017-06-30,151,1485734400,1498780800
242,4659,course-v1:xduX+10610224X+2015_T2,0,computer,2015-12-30,2016-03-03,64,1451433600,1456963200
243,10745,course-v1:HarvardX+PH425x+2T2017,0,social science,2017-05-31,2018-01-31,245,1496188800,1517356800
244,8032,course-v1:Microsoft+DAT215.2x+3T2016,0,computer,2016-11-08,2017-03-31,143,1478563200,1490918400
246,1711,course-v1:XJTU+BIOL3028+2014_T2_,0,electrical,2015-06-23,2016-06-23,366,1435017600,1466640000
247,8921,course-v1:dongguan+zhiye059+20161223,0,economics,2016-12-23,2017-04-23,121,1482451200,1492905600
248,6547,course-v1:zhongrongxin+fx003+2016_7,0,social science,2016-07-01,2017-04-30,303,1467331200,1493510400
249,12100,course-v1:Microsoft+CLD208.2x+3T2017,0,foreign language,2017-07-01,2017-09-30,91,1498867200,1506729600
250,10408,course-v1:UQx+PSYC1030.4x+1T2017,0,engineering,2017-05-09,2017-12-10,215,1494288000,1512864000
251,5293,course-v1:liaoningX+LNA20150000076+01,0,math,2016-03-07,2016-07-30,145,1457308800,1469836800
252,8329,course-v1:BabsonX+BPET.STATx+1T2017,0,economics,2017-03-21,2017-04-18,28,1490054400,1492473600
253,8604,course-v1:IC+IC16001_01+2017_S1,0,social science,2017-01-18,2017-07-31,194,1484697600,1501459200
255,6653,course-v1:zhongrongxin+cw003+2016_7,0,engineering,2016-07-11,2017-04-30,293,1468195200,1493510400
257,8402,course-v1:TsinghuaX+00740113_2X+2016_2017,0,art,2016-02-24,2016-08-03,161,1456272000,1470182400
259,6190,course-v1:nuctech_TsinghuaX+40670453X+2016_T1,0,math,2016-05-19,2016-11-19,184,1463616000,1479513600
260,468,TSINGHUA/10610193X/2015_T1,0,philosophy,2015-03-02,2015-06-28,118,1425254400,1435449600
263,2141,course-v1:TsinghuaX+30040323X+2015_T2,0,philosophy,2015-07-15,2016-07-15,366,1436918400,1468540800
267,8951,course-v1:dongguan+zhiye090+20161223,0,history,2016-12-23,2017-04-23,121,1482451200,1492905600
271,6185,course-v1:nuctech_TsinghuaX+00690342X+2016_T1,0,computer,2016-05-19,2016-11-19,184,1463616000,1479513600
273,7042,course-v1:PurdueX+416.2x+3T2016,0,chemistry,2016-10-10,2017-10-16,371,1476057600,1508112000
275,5867,course-v1:XJTUMOOC+BIME200313+2016_T1,0,history,2016-03-28,2017-03-04,341,1459123200,1488585600
276,659,NEU/CCS0001/2015_T1,0,engineering,2015-09-10,2016-01-01,113,1441843200,1451606400
277,11835,course-v1:Ouchn_byxy+01001+2017_T2,0,medicine,2017-05-25,2018-01-30,250,1495670400,1517270400
280,5301,course-v1:liaoningX+LNA20150000118+01,0,environment,2016-03-10,2017-02-01,328,1457568000,1485907200
281,5766,course-v1:365dx+157+2016_T1,0,business,2016-03-01,2016-07-01,122,1456790400,1467331200
282,7892,course-v1:JaverianaX+Papasoc.1602x.07+3T2016,0,medicine,2017-02-22,2017-04-10,47,1487721600,1491782400
285,11313,course-v1:JaverianaX+GesTer.1602x.08+1T2017,0,philosophy,2017-08-02,2017-09-18,47,1501632000,1505692800
287,10160,course-v1:USMx+BIF001x+2T2017,0,computer,2017-05-31,2017-07-26,56,1496188800,1501027200
288,10560,course-v1:gdou_HIT+GH47100100+2017_T1,0,economics,2017-03-21,2017-06-30,101,1490054400,1498780800
289,9919,course-v1:sdjtxy+040304+20172,0,computer,2017-02-17,2018-12-31,682,1487289600,1546214400
290,6822,course-v1:zhongrongxin+jbqy007+2016_7,0,art,2016-07-22,2017-12-31,527,1469145600,1514678400
291,3085,course-v1:BIT+01030132X+2015_T2,0,engineering,2015-09-07,2016-01-31,146,1441584000,1454198400
292,9286,course-v1:FudanX+SOSC120007+2017_T1,0,engineering,2017-02-20,2017-06-10,110,1487548800,1497052800
295,3471,course-v1:GKDJXJY+DGJS001+2015_T2,0,physics,2017-03-05,2017-07-10,127,1488672000,1499644800
296,9007,course-v1:dongguan+zhiye008+20161223,0,computer,2016-12-23,2017-04-23,121,1482451200,1492905600
297,616,PEC/20220214_3X/2015_T1,0,computer,2015-03-09,2015-07-03,116,1425859200,1435881600
298,6350,course-v1:CQU+Seb0007+2017_T1,0,philosophy,2015-01-01,2017-12-31,1095,1420070400,1514678400
299,10576,course-v1:TsinghuaX+10610193X_07+2017_T1,0,biology,2017-03-21,2017-06-21,92,1490054400,1498003200
300,5235,course-v1:VPC+00690092X+2016_T1,0,computer,2016-03-01,2016-06-01,92,1456790400,1464739200
301,3993,course-v1:bdschool+00690242+2015_T2,0,economics,2015-01-15,2016-01-15,365,1421280000,1452816000
302,10168,course-v1:DelftX+PV4x+1T2018,0,history,2015-01-01,2018-05-08,1223,1420070400,1525737600
304,10371,course-v1:TsinghuaX+guangxi00691153X_1+2017_T1,0,physics,2017-03-09,2017-06-09,92,1489017600,1496966400
305,8259,course-v1:XJTUSPOC+MACH2408+2016_T2,0,economics,2016-09-01,2017-01-13,134,1472688000,1484265600
306,7461,course-v1:CurtinX+EDU1x+3T2016,0,computer,2016-10-24,2016-12-02,39,1477267200,1480636800
307,10747,course-v1:Microsoft+CLD222x+1T2017,0,computer,2017-04-01,2017-06-30,90,1491004800,1498780800
308,1878,course-v1:TsinghuaX+80000901+2015_T2,0,art,2015-07-01,2016-07-01,366,1435708800,1467331200
310,7927,course-v1:EPFLx+MatlabeOctaveBeginnersX+1T2017,0,economics,2017-01-01,2018-07-01,546,1483228800,1530403200
311,7943,course-v1:Microsoft+DEV220x+3T2016,0,social science,2016-10-31,2017-02-03,95,1477872000,1486080000
312,8427,course-v1:TsinghuaX+00680082_1X+2016_2017,0,math,2016-02-23,2016-07-01,129,1456185600,1467331200
313,12198,course-v1:yunnan_bsxy+ks_6+2017_T1,0,foreign language,2017-06-28,2017-07-04,6,1498608000,1499126400
315,11098,course-v1:PennX+SD4x+2T2017,0,electrical,2017-08-28,2018-08-28,365,1503878400,1535414400
316,8265,course-v1:Microsoft+DAT213x+3T2016,0,computer,2016-11-28,2017-03-31,123,1480291200,1490918400
317,7885,course-v1:TsinghuaX+30240184_1X+2016_T2,0,computer,2016-09-28,2017-03-01,154,1475020800,1488326400
319,9218,course-v1:RiceX+BIOC372.3x+1T2017,0,physics,2017-01-10,2017-02-21,42,1484006400,1487635200
320,9755,course-v1:UPValenciaX+SIC101.2x+1T2017,0,business,2017-03-21,2018-03-21,365,1490054400,1521590400
321,3063,course-v1:HBU+30240184_2015X+2015_T2,0,education,2015-09-07,2016-01-31,146,1441584000,1454198400
323,9204,course-v1:Microsoft+DEV210x+1T2017,0,history,2017-01-11,2017-03-31,79,1484092800,1490918400
325,9022,course-v1:dongguan+zhiye022+20161223,0,art,2016-12-23,2017-04-23,121,1482451200,1492905600
326,1754,course-v1:BerkeleyX+CS169_1x+2015_T2,0,foreign language,2015-06-23,2016-06-23,366,1435017600,1466640000
329,7998,course-v1:TsinghuaX+10620204X+2016_2017,0,computer,2016-02-29,2016-06-05,97,1456704000,1465084800
331,3448,course-v1:GKDJXJY+LJX001+2015_T2,0,social science,2017-03-05,2017-07-10,127,1488672000,1499644800
332,7773,course-v1:PekingX+02530090x+3T2016,0,literature,2016-10-09,2017-01-31,114,1475971200,1485820800
333,1996,course-v1:TsinghuaX+60240013X+2015__T2,0,medicine,2015-07-09,2016-07-09,366,1436400000,1468022400
334,8506,course-v1:UQx+ABLE201x+3T2016,0,social science,2016-12-02,2017-12-01,364,1480636800,1512086400
335,9005,course-v1:dongguan+zhiye006+20161223,0,business,2016-12-23,2017-04-23,121,1482451200,1492905600
336,8256,course-v1:PurdueX+nano545x+1T2017,0,history,2017-02-01,2017-04-01,59,1485907200,1491004800
338,3004,course-v1:TsinghuaX-shfxzx+80000901X+2015_T2,0,foreign language,2015-09-28,2016-08-31,338,1443398400,1472601600
339,8089,course-v1:yunnan_CIE+CIE2016003+2016_T2,0,history,2016-10-14,2017-01-14,92,1476403200,1484352000
341,10870,course-v1:TsinghuaX+TM01x+2T2017,0,physics,2017-05-09,2017-12-30,235,1494288000,1514592000
342,7416,course-v1:guat_HNU+HNU001+2016_T2,0,physics,2016-09-02,2016-12-02,91,1472774400,1480636800
343,1632,course-v1:TsinghuaX+MOOC101_2014+2015_T2,0,physics,2015-06-18,2016-06-18,366,1434585600,1466208000
344,9872,course-v1:365dx+030+2017_T1,0,art,2017-02-15,2017-07-15,150,1487116800,1500076800
346,11515,course-v1:IDBx+IDB6.1x+2T2017,0,physics,2017-07-06,2017-08-17,42,1499299200,1502928000
348,8040,course-v1:yunnan_TsinghuaX+AP000005X+2016_T2,0,computer,2016-10-14,2017-01-14,92,1476403200,1484352000
349,6521,course-v1:CDU+cdu0628+2017_T1,0,economics,2017-03-01,2017-06-01,92,1488326400,1496275200
350,10629,course-v1:JLU+310306+161721,0,chemistry,2017-04-03,2017-09-02,152,1491177600,1504310400
351,12086,course-v1:Microsoft+CLD228x+3T2017,0,art,2017-07-01,2017-09-30,91,1498867200,1506729600
353,9672,course-v1:Wharton+DigitalMarketing1.1x+1T2017,0,electrical,2017-01-30,2017-06-30,151,1485734400,1498780800
354,3456,course-v1:GKDJXJY+CXSJ001+2015_T2,0,business,2017-03-05,2017-07-10,127,1488672000,1499644800
356,10365,course-v1:TsinghuaX+guangxi10430494X_2015_2+2017_T1,0,medicine,2017-03-09,2017-06-09,92,1489017600,1496966400
358,12126,course-v1:EPFLx+cementX+3T2017,0,physics,2015-01-01,2017-11-05,1039,1420070400,1509840000
361,5712,course-v1:swust_TsinghuaX+10610193X+2016_T1,0,foreign language,2016-02-03,2016-07-06,154,1454457600,1467763200
362,8453,course-v1:TsinghuaX+20350033X+2016_2017,0,social science,2016-02-22,2016-06-20,119,1456099200,1466380800
363,8790,course-v1:bnugraduate_TsinghuaX+00510663X+2016_T2,0,economics,2017-02-20,2017-07-30,160,1487548800,1501372800
364,6596,course-v1:CPVS+CPVS-XXLY001+20160901,0,biology,2016-11-16,2016-12-31,45,1479254400,1483142400
365,11142,course-v1:LouvainX+Louv17.1x+3T2017,0,education,2015-01-01,2018-01-04,1099,1420070400,1515024000
366,9748,course-v1:ASUx+ASM246+2174C,0,electrical,2017-06-12,2017-08-04,53,1497225600,1501804800
367,7127,course-v1:EPFLx+PlasmaIntroductionX+3T2016,0,foreign language,2016-10-13,2017-03-13,151,1476316800,1489363200
368,7728,course-v1:Swjtu+1251003202+2016-T2,0,history,2016-09-01,2017-01-15,136,1472688000,1484438400
369,10520,course-v1:TsinghuaX+tjlivtcTHU00001X+2017_T1,0,economics,2017-03-17,2017-06-17,92,1489708800,1497657600
372,7930,course-v1:IMFx+ESRx+1T2017,0,art,2017-03-01,2017-03-01,0,1488326400,1488326400
373,6877,course-v1:TsinghuaX+40040152X+3T2016,0,electrical,2016-09-12,2017-01-22,132,1473638400,1485043200
374,10047,course-v1:Wharton+SellingIdeas101x+2T2017,0,engineering,2017-04-24,2017-06-05,42,1492992000,1496620800
375,7391,course-v1:yunnan_TsinghuaX+00690092X+2016_T2,0,computer,2016-09-15,2016-10-05,20,1473897600,1475625600
378,8297,course-v1:SCU+00011142+2016_2017,0,math,2016-02-20,2016-07-10,141,1455926400,1468108800
379,11916,course-v1:cqu+CQUMATH20041+2017_T2,0,engineering,2015-01-01,2017-12-17,1081,1420070400,1513468800
380,5767,course-v1:365dx+152+2016_T1,0,engineering,2016-03-01,2016-07-01,122,1456790400,1467331200
383,482,HVMOOC/sict_01/2015_T1,0,philosophy,2015-10-20,2016-12-31,438,1445299200,1483142400
384,9543,course-v1:CPVS+CPVS_homework-qx201512+20170118,0,physics,2017-01-18,2017-02-17,30,1484697600,1487289600
385,9471,course-v1:PEC+20220214X+2017__T1,0,economics,2016-03-01,2016-06-19,110,1456790400,1466294400
387,1691,course-v1:UC_BerkeleyX+CS_184_1x+_1,0,history,2015-06-19,2016-06-18,365,1434672000,1466208000
388,5220,course-v1:ycitX+30640014+2016_T1,0,engineering,2016-02-01,2016-05-30,119,1454284800,1464566400
389,12315,course-v1:CPVS+cpvs_homework-wangluojishu15ji+20170712,0,foreign language,2017-07-12,2017-08-30,49,1499817600,1504051200
